shipping_date,city_code,city_name,store_id,store_name,operator_id,operator_name,order_id,seller_order_id,distance,consignee_poi,consignor_poi,state,is_timeout,created_at,confirmed_at,accepted_at,arrived_at,pickup_at,done_at
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64ef15ed56602be30021294b,64ef15ed56602be300212945,676,"['116.514224', '39.905392']","['116.517708', '39.899929']",100,False,2023-08-30T18:11:57.166000+08:00,2023-08-30T18:11:57.177000+08:00,2023-08-30T18:12:20.092000+08:00,2023-08-30T18:19:05.779000+08:00,2023-08-30T18:19:06.497000+08:00,2023-08-30T18:23:48.278000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64ef16b256602be30021297c,64ef16b256602be300212976,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T18:15:14.940000+08:00,2023-08-30T18:15:14.951000+08:00,2023-08-30T18:15:15.023000+08:00,2023-08-30T18:15:24.005000+08:00,2023-08-30T18:15:26.486000+08:00,2023-08-30T18:20:08.152000+08:00
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64ef16b556602be300212991,64ef16b556602be30021298b,468,"['116.514875', '39.903529']","['116.517708', '39.899929']",100,True,2023-08-30T18:15:17.693000+08:00,2023-08-30T18:15:17.702000+08:00,2023-08-30T18:15:25.030000+08:00,2023-08-30T18:20:24.088000+08:00,2023-08-30T18:20:24.818000+08:00,2023-08-30T19:15:38.118000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64ef179a56602be3002129c5,64ef179a56602be3002129bf,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,False,2023-08-30T18:19:06.200000+08:00,2023-08-30T18:19:06.208000+08:00,2023-08-30T18:19:06.258000+08:00,2023-08-30T18:19:53.882000+08:00,2023-08-30T18:19:54.733000+08:00,2023-08-30T18:19:56.557000+08:00
20230830,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c8ac966769a06a071f5e91,郭春海,64ef182156602be3002129f3,64ef182156602be3002129ed,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,True,2023-08-30T18:21:21.064000+08:00,2023-08-30T18:21:21.072000+08:00,2023-08-30T18:21:21.130000+08:00,2023-08-30T18:21:31.254000+08:00,2023-08-30T18:21:53.443000+08:00,2023-08-31T10:35:33.580000+08:00
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64ef183b56602be300212a0c,64ef183b56602be300212a06,468,"['116.514875', '39.903529']","['116.517708', '39.899929']",100,True,2023-08-30T18:21:47.533000+08:00,2023-08-30T18:21:47.540000+08:00,2023-08-30T18:23:55.424000+08:00,2023-08-30T18:32:00.477000+08:00,2023-08-30T18:32:01.159000+08:00,2023-08-30T19:15:20.994000+08:00
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64ef188a56602be300212a38,64ef188a56602be300212a32,968,"['116.515664', '39.908495']","['116.517708', '39.899929']",100,True,2023-08-30T18:23:06.076000+08:00,2023-08-30T18:23:06.083000+08:00,2023-08-30T18:24:03.641000+08:00,2023-08-30T18:51:57.742000+08:00,2023-08-30T18:51:58.548000+08:00,2023-08-30T19:15:50.558000+08:00
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64ef1fe856602be300212aeb,64ef1fe856602be300212ae5,961,"['116.526686', '39.905146']","['116.517708', '39.899929']",100,True,2023-08-30T18:54:32.152000+08:00,2023-08-30T18:54:32.158000+08:00,2023-08-30T18:56:33.334000+08:00,2023-08-30T19:02:47.512000+08:00,2023-08-30T19:02:48.199000+08:00,2023-08-30T19:19:51.347000+08:00
20230830,110000,北京市,649981f552610a12b0b84eeb,小胖子麻辣烫,649ac2ee61550de73ad826c5,门俊慧,64ef200e56602be300212b00,64ef200e56602be300212afa,861,"['116.52678', '39.903315']","['116.517708', '39.899929']",100,True,2023-08-30T18:55:10.145000+08:00,2023-08-30T18:55:10.151000+08:00,2023-08-30T18:56:40.734000+08:00,2023-08-30T19:03:00.824000+08:00,2023-08-30T19:03:02.141000+08:00,2023-08-30T19:16:01.413000+08:00
20230829,110000,北京市,64c89ed2906b82e00415219f,zpf店铺1,64c89f0f906b82e0041521a3,朱鹏飞,64ed4ce356602be300211992,64ed4ce356602be30021198c,9014,"['116.409385', '39.908798']","['116.514882', '39.904258']",100,False,2023-08-29T09:41:55.264000+08:00,2023-08-29T09:41:55.271000+08:00,2023-08-29T09:41:55.316000+08:00,2023-08-29T09:42:24.945000+08:00,2023-08-29T09:42:25.600000+08:00,2023-08-29T09:42:55.546000+08:00
